customerID,ACCT_BAL_TWD_MY,ACCT_BAL_TWD_MD,ACCT_BAL_TWD_FD,ACCT_BAL_TWD_FY,ACCT_BAL_TWD_MF,TVL_IND,TVL_AMT,Insight_Cha_001,SHP,PET,TVL,doubleCC_ind,GOV_TEAC_IND,CHILDREN_CN,EDU_CODE,INCOME_RANGE_CODE,WORK_YEARS,GENDER_CODE,AGE,CC_IND,WORLD_CARD_IND,PERSONAL_LN_IND,PAYROLL_ACCT_IND,PERSONAL_NET_FETW_IND,PERSONAL_NET_BANK_IND,INSURE_IND,PURE_CC_IND,MF_IND,WM_CLUB_MEM_IND,contact_seg,VIP_IND,SPT,CFE,BTY,CAR,FIN,ELE,FOD,SHW,EDU,HEA,SOC,POL,LIF,Insight_Cha_002,Insight_Cha_003,Insight_Cha_004,Insight_Cha_005,Insight_Cha_006,Insight_Cha_007,Insight_Cha_008,Insight_Cha_001_1,Insight_Cha_002_2,Insight_Cha_003_3,Insight_Cha_004_1,Insight_Cha_005_1,Insight_Cha_006_1,Insight_Cha_007_1,Insight_Cha_008_1,ONLINE_SHP_IND,res
5534,-1.0,3.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,5.0,1.0,0.0,1,22.0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,6,2,0,12,8,0,20,0,0,3
5536,1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,22.0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,4,0,4,2,0,70,0,0,3
5539,0.0,4.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,24.0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,9,0,0,0,0,86,0,0,3
5541,-1.0,3.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,23.0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,3
5542,0.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,24.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,9,23,3,6,1,0,14,0,0,3
5544,1.0,1.0,-1.0,7.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,22.0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,80,5,0,0,0,4,12,0,0,3
5545,-1.0,50.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,25.0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,75,5188,6,47,0,0,2,0,0,3
5546,31.0,20.0,-1.0,-1.0,21.0,0,0,1,1,0,0,0,0,0.0,6.0,1.0,0.0,1,25.0,0,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,9,22,2,3,2,0,0,0,1,3
5551,2.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,23.0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,16,21,0,1,7,0,0,0,0,3
5553,0.0,12.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,22.0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,26,0,2,12,0,46,0,0,3
5558,3.0,5.0,-1.0,7.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.16,1,27.0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,148,44,0,0,6,0,1,0,0,3
5561,-1.0,16.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,2.0,2.0,0.0,1,43.0,1,0,0,0,0,1,0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,5,2,0,0,0,1,0,0,3
5564,1.0,13.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,20.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,25,141,0,2,0,0,1,0,0,3
5570,13.0,6.0,317.0,32.0,113.0,0,0,1,0,0,0,0,0,0.0,5.0,1.0,0.0,1,19.0,0,0,0,0,1,1,1,0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,44,21,0,1,0,0,1,0,1,0
5573,6.0,5.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,21.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,88,36,7,6,1,0,1,0,0,3
5580,0.0,5.0,-1.0,10.0,10.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,0.91,1,38.0,1,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,4,36,0,1,6,0,35,0,0,3
5582,1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.5,1,24.0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,4,0,0,0,0,20,0,1,3
5586,-1.0,5.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,18.0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,7,8,0,2,1,0,1,0,0,3
5587,0.0,3.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,22.0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,84,88,0,2,2,18,0,0,0,3
5588,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,1,0.0,3.0,1.0,0.0,1,24.0,1,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,13,3,0,0,0,0,1,0,1,3
5593,-1.0,2.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,20.0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,2,0,0,2,0,4,0,0,3
5601,2.0,3.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,38.0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,23,0,0,0,0,0,0,0,3
5603,0.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.5,0,24.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,6,7,1,4,6,0,11,1,0,3
5607,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,21.0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,3,0,0,0,0,1,5,0,3
5609,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,21.0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,5,1,0,11,11,0,8,0,0,3
5612,4.0,55.0,7.0,-1.0,11.0,1,2,1,1,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,0,1,0,1,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,67,15,2,7,10,0,69,0,1,3
5614,-1.0,6.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,25.0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,5,0,0,3
5617,0.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,24.0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,2,1,0,0,0,0,3
5619,0.0,17.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,75,13,1,7,2,0,35,0,1,3
5620,3.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,24.0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,11,35,0,2,3,0,17,0,0,3
5627,1.0,29.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,10,2,1,0,11,0,16,0,0,3
5630,0.0,41.0,5.0,-1.0,-1.0,0,0,1,1,0,0,0,1,0.0,3.0,1.0,1.16,0,25.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,60,0,0,46,0,14,0,1,3
5633,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,23.0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,17,4,0,4,3,0,15,0,0,3
5635,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,22.0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,7,8,0,2,1,0,15,0,0,3
5637,1.0,4.0,-1.0,3.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,23.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,4,0,0,7,0,19,0,0,3
5640,7.0,96.0,-1.0,-1.0,279.0,0,0,1,1,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,1,1,0,1,1,1,0,1,0,4,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,148,8,0,2,9,0,73,0,1,0
5641,3.0,63.0,-1.0,6.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,34.0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,2,0,0,3,3,0,0,0,3
5642,3.0,33.0,-1.0,4.0,-1.0,0,0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,40,4,0,3,10,0,28,0,0,3
5656,-1.0,4.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,21.0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,18,5,0,4,2,0,20,0,0,3
5659,1.0,6.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,1,0.0,4.0,1.0,0.0,0,21.0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,6,2,1,0,11,0,34,0,1,3
5660,1.0,9.0,-1.0,-1.0,0.0,0,0,1,1,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,85,12,1,5,18,0,64,0,0,3
5661,0.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,23.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,2,0,5,1,0,0,0,0,3
5667,0.0,0.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0,0,0.0,3.0,1.0,0.0,0,23.0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,3
5670,-1.0,6.0,-1.0,-1.0,9.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,21.0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,27,0,0,0,0,1,0,0,3
5673,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,21.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,2,2,0,2,0,36,0,0,3
5674,-1.0,30.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0.0,3.0,1.0,-1.0,0,22.0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5678,0.0,0.0,-1.0,-1.0,41.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,0.0,1,80.0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,32,0,0,0,0,0,0,0,3
5679,8.0,23.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,5.0,2.0,0.0,1,79.0,1,1,0,0,0,1,1,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,44,49,8,6,0,0,1,0,1,3
5680,15.0,3.0,-1.0,-1.0,21.0,0,0,1,0,0,0,0,0,0.0,3.0,2.0,0.0,1,67.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,160,143,0,1,0,0,1,0,0,3
5682,11.0,13.0,-1.0,20.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.0,1,65.0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,78,44,0,19,0,0,0,0,0,3
5688,15.0,2.0,119.0,17.0,64.0,0,0,1,0,0,0,0,0,0.0,5.0,2.0,40.0,0,67.0,1,0,0,0,1,1,0,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,26,31,0,1,0,0,1,0,0,3
5689,10.0,6.0,148.0,11.0,115.0,0,0,1,0,0,0,1,0,0.0,6.0,2.0,0.0,0,65.0,1,1,0,0,1,1,1,0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,457,31,4,3,1,0,1,0,0,0
5693,30.0,68.0,32.0,49.0,103.0,0,0,1,0,0,0,0,0,0.0,4.0,2.0,0.0,0,69.0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,9,20,9,1,0,0,6,0,0,0
5697,10.0,49.0,-1.0,15.0,60.0,0,0,1,0,0,0,0,0,0.0,2.0,1.0,0.0,1,66.0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,7,0,0,0,0,0,1,0,3
5700,259.0,60.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,2.0,0.0,1,67.0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,1,3
5704,17.0,54.0,-1.0,74.0,70.0,0,0,1,1,0,0,0,0,0.0,3.0,1.0,0.0,0,66.0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,30,22,1,1,0,0,0,0,0,0
5712,0.0,94.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,5.0,2.0,20.0,1,61.0,1,1,1,1,1,1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,8,0,0,0,0,0,3
5717,7.0,4.0,-1.0,12.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,65.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,205,17,0,0,4,0,0,0,0,3
5718,0.0,0.0,-1.0,-1.0,483.0,0,0,1,1,0,0,1,0,0.0,3.0,2.0,30.33,1,66.0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,30,32,0,6,0,0,1,0,0,5
5719,24.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,1,65.0,0,0,0,0,1,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,16,12,0,1,0,0,1,0,0,3
5721,38.0,68.0,-1.0,-1.0,1145.0,1,4,1,1,0,0,0,0,0.0,3.0,4.0,0.0,0,68.0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,23,47,8,10,3,0,1,0,1,8
5723,0.0,10.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,2.0,1.0,1.16,1,27.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3
5727,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,0.0,1,64.0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,3
5733,0.0,1.0,600.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.0,1,66.0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,6,0,4,0,0,0,0,0,3
5736,2.0,11.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,5.0,2.0,36.0,1,73.0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,132,53,0,11,0,0,0,0,0,3
5739,45.0,468.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,1,0.0,2.0,1.0,0.0,1,62.0,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,2,5,0,6,0,3,0,1,5
5746,14.0,45.0,-1.0,143.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,63.0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3
5747,139.0,26.0,61.0,856.0,161.0,0,0,1,0,0,0,0,0,0.0,1.0,2.0,2.25,0,64.0,1,1,0,0,1,1,0,0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7,164,0,5,0,0,1,0,0,5
5751,19.0,8.0,-1.0,-1.0,267.0,0,0,1,1,0,0,0,0,0.0,6.0,2.0,0.0,0,63.0,1,0,0,0,1,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0
5762,-1.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.16,1,22.0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,52,14,1,4,0,2,25,0,1,3
5763,0.0,5.0,-1.0,-1.0,-1.0,1,1,1,0,0,0,1,0,0.0,2.0,2.0,2.5,1,24.0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,5,81,1,4,6,0,8,0,1,3
5768,1.0,7.0,-1.0,-1.0,-1.0,0,0,1,1,0,1,0,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,184,17,0,5,2,0,26,0,1,3
5776,584.0,67.0,500.0,906.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,1,22.0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,77,88,0,50,0,0,0,0,0,5
5779,-1.0,5.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,24.0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,4,0,8,6,0,0,0,0,3
5780,0.0,7.0,-1.0,-1.0,10.0,0,0,1,1,0,0,0,0,0.0,3.0,1.0,0.0,1,25.0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,23,26,2,4,1,0,38,0,1,3
5782,0.0,8.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,25.0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,1,0,2,7,0,46,0,0,3
5783,0.0,2.0,-1.0,-1.0,-1.0,1,42,1,1,0,0,0,0,0.0,3.0,1.0,0.0,1,53.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,25,2,4,0,0,3,0,1,3
5787,0.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,23.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
5788,5.0,50.0,-1.0,8.0,-1.0,0,0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,45,9,1,3,14,0,82,0,0,3
5789,0.0,15.0,510.0,-1.0,50.0,0,0,1,0,0,0,1,0,0.0,2.0,3.0,0.0,1,24.0,1,0,0,0,1,1,1,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,5,0,0,0,4,0,1,3
5794,0.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,24.0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,6,3,0,0,16,0,47,0,0,3
5798,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,23.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23,5,0,0,0,0,10,0,0,3
5806,0.0,2.0,-1.0,16.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,23.0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,4,0,0,1,0,7,0,0,3
5808,172.0,38.0,-1.0,-1.0,147.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,-1.0,1,24.0,0,0,0,0,1,1,0,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,9,0,1,0,0,1,0,0,0
5818,0.0,0.0,-1.0,-1.0,-1.0,1,53,1,0,0,0,0,0,0.0,3.0,1.0,0.0,1,23.0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,1,3
5820,2.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,23.0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,2,0,0,1,0,18,0,0,3
5828,738.0,43.0,-1.0,-1.0,389.0,0,0,1,1,0,0,0,0,0.0,2.0,3.0,0.0,1,43.0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,6,22,0,5,0,0,1,0,1,5
5831,40.0,33.0,-1.0,61.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,2.0,0.0,1,24.0,1,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,10,98,0,2,12,0,25,0,0,3
5833,-1.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,23.0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,10,255,0,1,2,3,1,0,0,3
5834,-1.0,1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,22.0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,7,3,0,6,0,0,3
